ID,URL,Channel Name,Title,Published Date,Duration (sec),View_Count,Like_Count,Comment_Count,Description,hours,year
UunD94FyleY,https://www.youtube.com/watch?v=UunD94FyleY,Tina Lustina,"🔴 LIVE Wayang Kulit Ki M.P.P Bayu Aji Lakon ""Banjaran Anoman"" (Record)",2020-09-15 20:57:57+00:00,21700,348,2.0,0.0,"Banjaran Anoman Mengisahkan lahir hingga perjalanan Hanuman berbakti kepada RAMA.

Dalang Ki MPP Bayu Aji




____________________________________________________________________________________






Wayang kulit live

wayang kulit live hari ini
wayang kulit live malam ini
wayang kulit live streaming
wayang kulit live streaming hari ini
wayang kulit live streaming malam ini
wayang kulit live ki seno nugroho
wayang kulit live malam ini bayu aji
wayang kulit live seno nugroho
live wayang kulit dalang ki seno nugroho
wayang kulit ki seno nugroho live hari ini
wayang kulit ki hadi sugito live
live streaming wayang kulit malam hari ini
live wayang kulit langen budaya h rusdi pilangsari jatibarang indramayu
pagelaran wayang kulit live malam ini
wayang kulit live ki seno
pagelaran wayang kulit live ki seno nugroho
live wayang kulit ki anom suroto
live wayang kulit ki manteb sudarsono
live streaming wayang kulit ki seno nugroho malam ini
live streaming wayang kulit ki seno nugroho
live streaming wayang kulit malam ini 2019
live streaming wayang kulit malam ini 2020
live streaming wayang kulit malam ini ki anom suroto
radio live wayang kulit mp3
wayang kulit seno nugroho live streaming
wayang kulit ki seno nugroho live streaming
wayang kulit ki seno nugroho live 2018
pagelaran wayang kulit live seno nugroho
wayang kulit live sekarang
pagelaran wayang kulit live streaming
wayang kulit dalang seno live
wayang kulit eko suwaryo live
youtube wayang kulit live streaming
youtube wayang kulit live

#live
#wayang
#virtual",6,2020
TuokGgnClJY,https://www.youtube.com/watch?v=TuokGgnClJY,ARDHANI TV HD,LIVE ONLINE WAYANG KULIT KI DALANG NGABEI BANCET// ARDHANI TV // SETIO MUDO SOUND,2020-07-16 19:34:54+00:00,23301,3489,64.0,2.0,"LIVE ONLINE
WAYANG KULIT (Tombo Kangen Di Rumah Saja)
Ki Dalang NGABEI BANCET
Bersama KUSUMA Ongkek Ria

Persembahan:
                          SATRIO SOLO
 (Penerus tembang - tembang jawa campursari)

Di Dukung : 
  - SETIO MUDO SOUND
  - ARDHANI TV
  - HIPOD CHANEL
  - UD. USAHA TANI
  - NN. NASI GORENG",6,2020
SFOJI3cqCrA,https://www.youtube.com/watch?v=SFOJI3cqCrA,Sanggar Cemara,"Wayang Kulit Ki Mulyono PW. ""Begawan Yudowolo"". Bt. Endah Laras, Gogon.",2020-11-25 19:38:42+00:00,22566,10441,86.0,0.0,"Sanggar Cemara

Dalang : Ki Mulyono Purwo Wijoyo
Lakon : Begawan Sabdolobo
Bintang tamu : Endah Laras & Gogon

Dokumentasi Aldi Video Shooting 2016",6,2020
757fWuBWaSg,https://www.youtube.com/watch?v=757fWuBWaSg,ide creative,"SIARAN TUNDA WAYANG KULIT BERSIH DUSUN JENGGLONG KI Anom Dwijo Kangko - ""Bagong Mbangun Desa""",2020-08-01 21:28:32+00:00,30125,262,5.0,0.0,"IVE Wayang Kulit Bersih Dusun Jonggolan
Dhalang : Ki Anom Dwijo Kangko,Sn. 
Lakon : ""Bagong Mbangun Desa""
Bintang Tamu : PETRUK Sadi Bey - BAGONG Glondhor 
Jum'at,31 Juli 2020.
Pukul : 20.30 WIB.
Persembahan :
H.Anung Marwoko,ST.MH.
Wakil Ketua DPRD Karanganyar

Disiarkan langsung dari pendopo Dwijo Laras, Karanganyar
Acara ini bertujuan untuk pelestarian seni dan menghibur masyarakat di masa pandemi.
 
Bagi yang berminat MENANGGAP Hubungi Ki Anom Dwijo Kangko  HP 085642434682. 
Donasi Sawer Rek.BCA : 3270-72-4417 Atas Nama : Anom Dwijo Kangko",8,2020
IQgD7RO5PG8,https://www.youtube.com/watch?v=IQgD7RO5PG8,CSB Media Pro.,"Wayang Kulit  ""PARTO KROMO""-Handoko Laras-Destra Audio-Csb Video Shoting-Sendang Sampir Gemolong",2020-02-07 21:23:56+00:00,20844,1458,14.0,4.0,"Pernikahan

Sulistyningsih

Bpk. Gondo Suwarno- ibu.
 Mami
(Dalang)-(Rambut)  

( d/a: Sendang Sampir Kwangen Gemolong Sragen  )

dengan
Bg. Andi Saputra
Bpk. Poniman - ibu Parmi
(d/a: Sumberkepuh Banyuwangi Jawa Timur)
Jum At  7 Pebruari 2020
Karawitan
 Handoko Laras
Pim. Mulyadi 0821 3435 5226

Sendang Sampir Kwangen
Gemolong Sragen

Pagelaran Seni 
Wayang Kulit 
""PARTO KROMO""

Ki Dalang 
1. Joko Mulyono
2. Temon Guno Carito





Destra Audio

Pim. Abah Yanto 0812 9077 7915

Sendang Sampir Kwangen Gemolong Sragen


 

#Handoko_Laras#Destra#Csb_Video

Wayang Kulit 
""PARTO KROMO""-Handoko Laras-Destra Audio-Csb Video Shoting-Sendang Sampir Gemolong",5,2020
0SIS2fxxpLs,https://www.youtube.com/watch?v=0SIS2fxxpLs,Dinas Kebudayaan Kabupaten Bantul,"Live Streaming Pentas Wayang Kulit Daring Lakon Partodewo, Dalang Ki Budi Cahyono",2020-11-11 21:37:42+00:00,22429,284,10.0,0.0,Pentas Wayang Kulit Daring Dinas Kebudayaan Bantul,6,2020
QyFH-0V3tdQ,https://www.youtube.com/watch?v=QyFH-0V3tdQ,YUDHISTIRA OFFICIAL,"PAGELALARAN WAYANG KULIT SEMALAM SUNTUK ""KI SUN GONDRONG"" LAKON SEMAR PASANG TUMBAL",2020-04-13 10:54:19+00:00,25073,2283,11.0,0.0,"LIVE PAGELALARAN WAYANG KULIT SEMALAM SUNTUK ""KI SUN GONDRONG"" LAKON SEMAR PASANG TUMBAL

Tasyakuran Keluarga Besar Pak Muhadi & Bu rodiyah
 Lakon SEMAR PASANG TUMBAL",6,2020
0uZWvBnaxRw,https://www.youtube.com/watch?v=0uZWvBnaxRw,Cerah Foto Cijantung,Live Tunda Wayang Kulit Ki Warseno Slenk // Lakon Semar Bangun Kayangan,2020-02-19 23:25:56+00:00,30836,5526,38.0,0.0,"Jangan Lupa Like, Komen, Share dan Subscribe Video kami agar tidak Ketinggalan video terbaru dari Kami !!!!

#CERAHFOTOCIJANTUNG",8,2020
AhOvPj8Sk5Y,https://www.youtube.com/watch?v=AhOvPj8Sk5Y,JUVE MULTIMEDIA RECORD,LIVE RECORDED WAYANG KULIT KI GANDEM SUMARTONO LAWAK CAK PERCIL CS,2020-10-10 21:11:59+00:00,20131,2189,20.0,3.0,"SIARAN TUNDA PERGELARAN WAYANG KULIT KI GANDEM SUMARTONO LAKON GATOTKACA WINISUDA LAWAK CAK PERCIL CS
LIVE STREAMING RECORDED PERGELARAN WAYANG KULIT KI GANDEM SUMARTONO LAKON GATOTKACA WINISUDA LAWAK CAK PERCIL CS
PERGELARAN WAYANG KULIT KI GANDEM SUMARTONO LAKON GATOTKACA WINISUDA LAWAK CAK PERCIL CS
DOKUMENTASI PANGLIMA PV  25 JAN 2019
https://www.youtube.com/channel/UCo7mkqNibet_60aHHPP8Xkg
#PERCILCS #KiGandemSumartono


silahkan gabung grub WA untuk mendapatkan informasi dari admin kami 
https://chat.whatsapp.com/Hvyg9xWn8SzEn8njw7JvTU

JUVE MULTIMEDIA RECORD menerima JOB VIDEO SHOOTING, LIVE STREAMING, RIAS MANTEN, PHOTOGRAPHY CP +62 8563663777

Marilah kita bangun channel ini untuk melestarikan kesenian dan kebudayaan nusantara. Terimakasih.
SEMUA TENTANG BUDAYA NUSANTARA INDONESIA, WAYANG, KETOPRAK, REYOG, JARANAN THIK, TAYUB, LAWAK, WISATA KULINER, MUSIK,
SELALU UPDATE TENTANG BUDAYA BUDAYA NUSANTARA. DENGAN MELIHAT INI ANDA SUDAH IKUT SERTA MELESTARIKAN BUDAYA NUSANTARA INDONESIA INI DAN INGAT SILAHKAN SUBSCRIBE CHANNEL YOUTUBE JUVE MULTIMEDIA RECORD
UNTUK MENDAPATKAN UPDATE VIDEO TERBARU SILAHKAN LIHAT DISINI PLAYLIST https://www.youtube.com/channel/UC7eaZ81I_260R1aVFr0kpMg/playlists

SILAHKAN SUBSCRIBE, LIKE, COMMENT, AND SHARE
JUVE MULTIMEDIA RECORD",5,2020
IeVUQ3yY1Ck,https://www.youtube.com/watch?v=IeVUQ3yY1Ck,Badan Penghubung Daerah DIY,"Wayang Kulit ""Mbangun Bale Puro Kencono"" HUT ke 50 Ikatan Keluarga Gunung Kidul - Anjungan DIY TMII",2020-12-12 20:55:10+00:00,26145,357,14.0,1.0,"Wayang Kulit ""Mbangun Bale Puro Kencono"" Dalang Ki Suwarjiyo Hadi Prayitno dalam rangka memperingati HUT ke 50 Ikatan Keluarga Gunung Kidul - Anjungan DIY TMII - Badan Penghubung Daerah Istimewa Yogyakarta",7,2020
pYzgtCATmyU,https://www.youtube.com/watch?v=pYzgtCATmyU,Mitra 89 Studio,LIVE WAYANG KULIT KI DL SIKIN HADI WARSONO LAKON SRIKANDI SAYEMBARA / DRONA GANDRUNG,2020-07-29 18:27:50+00:00,18178,9039,122.0,8.0,"#livewayang 

OPE DONASI Untuk  Request Tembang / Sawer 
Nomer Rekening Bank BRI 6788-01-026939-53-8 a/n SUDARMAN
BUKTI TRANSFER KE CP/WA 0852 2757 9485",5,2020
hCMNAgA7Ot8,https://www.youtube.com/watch?v=hCMNAgA7Ot8,SALINDA 797,LIVE Rec Wayang Kulit KI PURWONO Ft EKA KEBUMEN - Pandawa Boyong,2020-04-26 20:03:27+00:00,21940,2245,20.0,0.0,"#StayAtHome #WayangKulit #SALINDA797
LIVE REC Wayang Kulit KI DALANG PURWONO SINUGIYANTO (DALANG KEMBAR) BINTANG TAMU EKA SURANTI / EKA KEBUMEN.

DOKUMENTASI SALINDA 797 PRODUCTION  WHATSAPP 089666592383 HP.087737942898 

SUPPORTED BY AIR ALKALI MILAGROS BISA HUBUNGI LANGSUNG DI STUDIO SALINDA 797.

DI DUKUNG OLEH RADIO MADU FM 89.4MHZ GOMBONG,IRVAN STUDIO,SUGITO-GITO DAN PIXAPIX.

SELAMAT MENYAKSIKAN JALANNYA CERITA YANG MASIH MENJADI MISTERI.


SEMOGA KITA SEMUA TERHINDAR DARI WABAH CORONAVIRUS COVID-19 AMIIINN",6,2020
lFxs_jcqnGs,https://www.youtube.com/watch?v=lFxs_jcqnGs,cah gununggandul,"LIVE WAYANG KULIT RECORD KI MPP BAYU AJI LAKON ""AJI NARANTAKA"" DI PO.HARYANTO KUDUS",2020-05-27 20:15:58+00:00,23661,165819,793.0,44.0,"KI MPP BAYU AJI LAKON ""AJI NARANTAKA"" DI PO.HARYANTO KUDUS",6,2020
x9JSE4ZwPcQ,https://www.youtube.com/watch?v=x9JSE4ZwPcQ,Goeboeg Sandoso,#LiveStreaming Wayang Kulit  Lakon REBUTAN KURSI KADEWATAN | Ki Sukron Suwondo,2020-09-21 18:50:20+00:00,21082,83,4.0,0.0,"Siaran langsung pergelaran wayang kulit 
Dalam rangka Ultah Sedulure Ki Cahyo Kuntadi (SKCK) yang ke 3
Persembahan Madhangkara Group Karanganyar
Dalang      : Ki H. Sukron Suwondo (Blitar)
Lakon        : Rebutan Kursi Kadewatan
Karawitan : Madhangkara 
Waktu        : Senin 21 September 2020 - Pukul 19.30 - Selesai
Lokasi        : Di Pendhapa Asih Prana Sanggar Madhangkara 
Jaten Karanganyar 
Live Streaming : Goeboeg Sandoso

Bagi yang berminat menanggap hubungi HP 082141446678

#SKCK #KiSukronSuwondo #Madhangkara 
#KiCahyoKuntadi #UmiMania #sukesirahayu
#KuntadiChannel #MadhangkaraChannel #WayangVirtual

https://youtu.be/QShwhkXlM5Y",5,2020
rZPxS1sFok0,https://www.youtube.com/watch?v=rZPxS1sFok0,Sanggar Cemara,"Live KI SENO NUGROHO. LAKON DEWA RUCI.  B.tamu Elisha, Apri Mimin",2020-01-06 20:04:50+00:00,22978,30219,308.0,11.0,"SANGGAR CEMARA

Pagelaran Wayang Kulit

Dalang : Ki Seno Nugroho
Lakon : Dewo Ruci
BT : Apri - Mimin, Elissa Orcarus.

Dalam rangka Tasyakuran Walimatul Khitan ananda Bayu Aji Samodra. Putra Bpk Nota Mursito & Ibu Lutatik. Wonorejo, Sukorejo, musuk, Boyolali",6,2020
2coKeOK1Rgw,https://www.youtube.com/watch?v=2coKeOK1Rgw,GATOT JATAYU,LIVE AMPAK-AMPAK SUNGGING WANA II KI SUTONO HS (ALM),2020-08-23 23:00:18+00:00,26755,21325,155.0,11.0,"#dalangseno #kisenonugroho #gatotjatayu #wayang

Sumber Video : KATAK KERAK 
https://www.youtube.com/channel/UCATpSfQ-BM2TPQbPygaz8Jw

Mudah-mudahan channel ini bermanfaat disemua kalangan,jangan lupa semangati saya dengan Like koment dan subscribe
Trimakasih",7,2020
xvbvZfJkUFQ,https://www.youtube.com/watch?v=xvbvZfJkUFQ,DG CHANNEL,LIVE RECORD WAYANG KULIT//KUMBOKARNO LENO//KI ANOM SUROTO Bt. GARENG,2020-10-13 19:29:04+00:00,22087,10401,98.0,5.0,"#wayangkulit
#kianomsuroto
#kibayuaji
#kumbokarnogugur",6,2020
yFKT04rj0-g,https://www.youtube.com/watch?v=yFKT04rj0-g,SALINDA 797,LIVE Wayang Kulit Rec 🔴 KI SIGIT DJONO SAPUTRO - PANDU SUWARGO,2020-05-08 20:36:01+00:00,19760,958,18.0,0.0,LIVE Wayang Kulit REC KI DALANG SIGIT DJONO SAPUTRO LAKON PANDU SUWARGO,5,2020
BjedWF8nO9Q,https://www.youtube.com/watch?v=BjedWF8nO9Q,DIVI PRODUCTION,LIVE // WAYANG KULIT // RABINE ONTOSENO// Dalang Ki Gondo Suharno,2020-06-08 00:21:31+00:00,23759,32,1.0,0.0,"WAYANG KULIT // RABINE ONTOSENO// Dalang Ki Gondo Suharno
Ari Shooting",6,2020
fjvvIvymNO8,https://www.youtube.com/watch?v=fjvvIvymNO8,KI LANGGENG HIDAYAT,LIVE WAYANG KULIT VIRTUAL KI DALANG LANGGENG HIDAYAT LAKON WAHYU TEJANINGRAT,2020-11-07 18:30:27+00:00,18225,370,17.0,2.0,"LIVE WAYANG KULIT VIRTUAL KI DALANG LANGGENG HIDAYAT LAKON WAHYU TEJANINGRAT DALAM RANGKA PERINGATAN HARI WAYANG NASIONAL,DINAS KOMINFO KABUPATEN KEBUMEN BEKERJA SAMA DENGAN PERSATUAN PEDALANGAN INDONESIA DAN PEPADI KEBUMEN 07 NOVEMBER 2020.BERTEMPAT DI PADEPOKAN SEHAT MEDIKA JATILUHUR,KARANGANYAR.LIPUTAN LIVE STREAMING SALINDA797 WA 089666592383,087737942898.DI DUKUNG OLEH KOMINFO,PEPADI,RADIO MADU FM 89.4 MHZ GOMBONG,WIRANTY FASHION BANDUNG-INDONESIA,SUGITO-GITO,DAN PAK PIK PUK.",5,2020
EVFNR9Wyhp4,https://www.youtube.com/watch?v=EVFNR9Wyhp4,PWKS LIVE,#PWKSLIVE#LIVESTREAMING PAGELARAN WAYANG KULIT DALANG KI SENO NUGROHO LAKON PANDAWA KUMPUL,2020-01-02 21:07:49+00:00,23715,127896,949.0,21.0,"PAGELARAN WAYANG KULIT DALANG KI SENO NUGROHO LAKON PANDAWA KUMPUL DALAM RANGKA DIES NATALIS INSTITUT PERTANIAN STIPER YOGYAKARTA KE-61. HARI : KAMIS, 02 JANUARI 2020. BERTEMPAT DI LAPANGAN INSTIPER YOGYAKARTA. CP PWKS LIVE TLP/WA 087839062255, 081226506690.

#pwkslive 
#wayangkulit 
#kisenonugroho",6,2020
Az2AlBwqB_4,https://www.youtube.com/watch?v=Az2AlBwqB_4,JUVE MULTIMEDIA RECORD,LIVE STREAMING RECORDED WAYANG KULIT KI ANOM SUROTO,2020-06-26 20:46:04+00:00,24075,15604,109.0,4.0,"Siaran Tunda Pergelaran Wayang Kulit Ki H. Anom Suroto Lakon Gatutkaca Kridha bintang tamu Eka Kebumen dan Alm. Gogon Cs

Live Streaming Recorded Pergelaran Wayang Kulit Ki H. Anom Suroto Lakon Gatutkaca Kridha bintang tamu Eka Kebumen dan Alm. Gogon Cs

Pergelaran Wayang Kulit Ki H. Anom Suroto Lakon Gatutkaca Kridha bintang tamu Eka Kebumen dan Alm. Gogon Cs
Wayang Kulit Ki Anom Suroto Lawasan

Dokumentasi Honocoroko 16 Okt 2010
#KiAnomSuroto #Gogon #EkaSuranti

silahkan gabung grub WA untuk mendapatkan informasi dari admin kami 
https://chat.whatsapp.com/Hvyg9xWn8SzEn8njw7JvTU

Marilah kita bangun channel ini untuk melestarikan kesenian dan kebudayaan nusantara. Terimakasih.
SEMUA TENTANG BUDAYA NUSANTARA INDONESIA, WAYANG, KETOPRAK, REYOG, JARANAN THIK, TAYUB, LAWAK, WISATA KULINER, MUSIK,
SELALU UPDATE TENTANG BUDAYA BUDAYA NUSANTARA. DENGAN MELIHAT INI ANDA SUDAH IKUT SERTA MELESTARIKAN BUDAYA NUSANTARA INDONESIA INI DAN INGAT SILAHKAN SUBSCRIBE CHANNEL YOUTUBE JUVE MULTIMEDIA RECORD
UNTUK MENDAPATKAN UPDATE VIDEO TERBARU SILAHKAN LIHAT DISINI PLAYLIST https://www.youtube.com/channel/UC7eaZ81I_260R1aVFr0kpMg/playlists

SILAHKAN SUBSCRIBE, LIKE, COMMENT, AND SHARE
JUVE MULTIMEDIA RECORD",6,2020
qWBaYSe3p9k,https://www.youtube.com/watch?v=qWBaYSe3p9k,DG CHANNEL,LIVE RECORD WAYANG KULIT//BABARING JAMUR DIPO//KI TIMBUL HADIPRAYITNO,2020-10-11 20:34:12+00:00,19783,8073,91.0,14.0,"#wayangkulit
#kitimbulhadiprayitno
#yogjakarta",5,2020
Rn90htJ8zmI,https://www.youtube.com/watch?v=Rn90htJ8zmI,karel nn,live streaming PAGELARAN WAYANG KULIT DALANG KI MANGUN YUONO S.Sn,2020-07-04 20:05:34+00:00,24083,1212,34.0,4.0,"DALAM RANGKA SIMULASI MENYAMBUT DATANGNYA NEW NORMAL, LANGSUNG DARI PADEPOKAN LINTANG KEMUKUS KEL.PADURAKSA KAB.PEMALANG, 04 JULI 2020 


#KIMANGUNYUONO
#PACULGOANG
#NNPRODUCTION




NN PRODUCTION ULUJAMI-PEMALANG CP:085226912066/085290423959",6,2020
Bd4SjQ4J2Q8,https://www.youtube.com/watch?v=Bd4SjQ4J2Q8,DG CHANNEL,LIVE RECORD WAYANG KULIT//KUMBOKARNO LENO//KI MANTEB SUDARSONO,2020-09-20 21:19:50+00:00,25120,2740,51.0,1.0,"#wayangkulit
#kimantebsudarsono
#dalangsetan",6,2020
FO_WN-GCYqc,https://www.youtube.com/watch?v=FO_WN-GCYqc,Dewa Api,Pagelaran Wayang kulit Terakhir sebelum musim COVID 19,2020-02-29 19:24:23+00:00,20060,1016,19.0,3.0,"Ki Dalang ULINNUHA . "" LAKON DRONA GEMBLUNG "" LIve Poncot Cindaga . Pagelaran wayang kulit Terakhir sebelum musim Lock down",5,2020
HvJxBAx_zpA,https://www.youtube.com/watch?v=HvJxBAx_zpA,SALINDA 797,"LIVE Wayang Kulit 🔴 Nyi Dwi Puspita Ningrum,M.Pd. - Gathutkaca Kusuma Yuda",2020-08-01 17:51:07+00:00,18683,8141,211.0,8.0,"LIVE PAGELARAN WAYANG KULIT ""TEPANG WAYANG LIMBUK PUSPITA"" DALANG NYI DWI PUSPITA NINGRUM,M.PD. LAKON GATHUTKACA KUSUMA YUDA DI KEMRANGGEN BRUNO PURWOREJO SABTU 1 AGUSTUS 2020. OPEN DONASI, PERMINTAAN LAGU, SAWER & TANGGAPAN MELALUI TNRANSFER REKENING BRI : 6851-01-007317-53-0 ATAS NAMA DWI PUSPITA NINGRUM HP/WA 085292102191.TERIMAKASIH ATAS DUKUNGAN DAN APRESIASINYA.
LIPUTAN LIVE STREAMING SALINDA797 WA.089666592383 CP.087737942898 DI DUKUNG OLEH PANGGUNG KAHANAN, WAYANG MANIA COMMUNITY (WMC), RADIO MADU FM 89.4 MHZ GOMBONG, IRVAN STUDIO, SUGITO-GITO DAN PAK PIK PUK. SELAMAT MENYAKSIKAN.
Jangan lupa tonton video kami yang lain, like, subscribe, share, dan berkomentar.
Subscribe :
MADUGO TV 👇
https://www.youtube.com/channel/UCMV-eRC2Tp-sUvMYeHX0P8w
PAK PIK PUK 👇
https://www.youtube.com/c/PakPikPuk
SUGITO 👇
https://www.youtube.com/channel/UCzQuyAEffBbOUzzXCBQfZAA
IRVAN STUDIO 👇
https://www.youtube.com/c/Irvanproduction
SALINDA BROADCASTER 👇
https://www.youtube.com/channel/UCXMr5MriswY2jK-sDxK64sw
PIXAPIX 👇
https://www.youtube.com/c/topixmultimedia
DWIPANGGA 👇 
https://www.youtube.com/channel/UCnVV9V5QSg2knn-S9dcDqMg
Terimakasih.
Salam Budaya.",5,2020
HPCcYwzA9BE,https://www.youtube.com/watch?v=HPCcYwzA9BE,Sanggar Cemara,LIVE KI SENO NUGROHO. Alun2 Klaten. Bt.Elisha. Semar Bangun Kayangan.,2020-03-01 21:25:20+00:00,25543,123918,1072.0,36.0,"SANGGAR CEMARA

Pagelaran Wayang Kulit.

Dalang : Ki Seno Nugroho
Lakon : Semar Mbangun Kayangan
Bintang Tamu : Elisa Orcarus

Dalam rangka "" Peresmian Gedung Inspektorat Kabupaten Klaten "".
di Alun - Alun Kabupaten Klaten
Minggu, 1 Maret 2020",7,2020
PuGCvwe-Xwc,https://www.youtube.com/watch?v=PuGCvwe-Xwc,YAPA MULTIMEDIA,LIVE - PAGELARAN WAYANG KULIT FULL // KI SUTARSI \\ YAPA MULTIMEDIA,2020-08-14 19:56:49+00:00,23963,1103,21.0,2.0,"#Yapa Multimedia Ponorogo Info Job: 082 3333 70 333
#Melayani Video shooting Liputan Live segala macam Acara
#langentayub
#wayangkulit
#campursari
#orkes
#musik
#electone
#dangdut
#ludruk
#ketoprak
#karawitan
#jaranan
#reog
#hiburan
#entertainment
#soundsystem
#music
#terob
#grabah
#sinden
#lusibrahman 
#gending
#joget
#viral
#suryolaras
#setyopradonggo
#somplorbudoyo
#suwitolaras
#kiseno
#lagudangdut
#safira inema
#dangdutkoplo
#lirik lagu safira inema
#lirik lagu jawa
#indonesia
#langen tayub
#campursari
#gending gending
#wayang kulit
#kisenonugroho
#lagu dangdut
#safira inema
#dangdut koplo
#lirik lagu safira inema
#lirik lagu jawa
#musik
#music
#dangdut
#indonesia
#Entertainment
#reog ponorogo
#tembang jawa
#adella
#tayub grobogan
#tayub tulungagung
#tayub trenggalek
#hiburan
#sinden
#wilis kristiana
#nella kharisma
#lucu kocak jenaka
#percil yudho kirun",6,2020
hacgBH1ecDY,https://www.youtube.com/watch?v=hacgBH1ecDY,cah gununggandul,LIVE WAYANG KULIT KI WARSENO SLENK-AJI NARANTAKA (RECORDED),2020-05-15 21:22:01+00:00,23431,31827,176.0,12.0,LIVE WAYANG KULIT KI WARSENO SLENK-AJI NARANTAKA,6,2020
s4teBoC4NBA,https://www.youtube.com/watch?v=s4teBoC4NBA,Channel BUDAYA NUSANTARA,"""AJI  SOKO""   Dalang :  Ki Purbo Asmoro (Record)",2020-05-18 21:59:17+00:00,26310,48533,443.0,46.0,,7,2020
NlG3oh6pjQ0,https://www.youtube.com/watch?v=NlG3oh6pjQ0,JUVE BUDAYA,#LIVESTREAMING RECORDED KI SIGID ARIYANTO FT PERCIL YUDHO,2020-05-13 22:49:36+00:00,20681,7383,96.0,0.0,"SIARAN TUNDA PERGELARAN WAYANG KULIT KI DALANG SIGID ARIYANTO DARI REMBANG DENGAN BINTANG TAMU PELAWAK KONDANGNYA JAWA TIMUR CAK PERCIL DAN CAK YUDHO DALAM RANGKA BERSIH DESA CRABAK SLAHUNG PONOROGO
SABTU 8 OKTOBER 2016
DOKUMENTASI DONY PRODUCTION
#SigidAriyanto #PeYe #PercilYudho

Marilah kita bangun channel ini untuk memberikan hiburan serta manfaat dalam melestarikan kesenian dan kebudayaan nusantara

JUVE VIDEO PRODUCTION adalah badan usaha milik perorangan yang melayani Jasa : PHOTOGRAPHY - VIDEOGRAPHY - WEDDING ORGANIZER - RIAS MANTEN yang beralamatkan di Jalan Diponegoro 48A Desa Karangan Balong Ponorogo Jawa Timur",5,2020
Tyk-aO71gvc,https://www.youtube.com/watch?v=Tyk-aO71gvc,JO MULTIMEDIA,Reccord Wayang Kulit Ki H Anom Suroto & Ki MPP Bayu Aji Lakon Bima Maneges,2020-04-10 20:19:18+00:00,21519,285,12.0,0.0,"#Kas_FC
 #SBA

Reccord Wayang Kulit Ki H Anom Suroto & Ki MPP Bayu Aji Lakon Bima Maneges BT Duojo & Apri Mimin

Doc Ajisaka 2018",5,2020
JHzyG0h3Mvs,https://www.youtube.com/watch?v=JHzyG0h3Mvs,Dalange Wartoyo TV,#LiveStreaming KI SENO NUGROHO - WAHYU PONCO TUNGGAL || PERINGATAN HARI LAHIRNYA PANCASILA,2020-05-31 20:54:31+00:00,24540,411,24.0,2.0,"Ki Wartoyo adalah Dalang Wayang Kulit Dari Nogosari Boyolali.Channel ini dedikasikan untuk apapun tentang budaya, kesenian jawa, maupun informasi, UNTUK KELANGSUNGAN DAN PERKEMBANGAN CHANNEL INI SILAHKAN LIKE, KOMEN, SHARE DAN SUBCRIBE CHANNEL WARTOYO DALANG INDONESIA.",6,2020
SsS8QYfd__U,https://www.youtube.com/watch?v=SsS8QYfd__U,SALINDA 797,LIVE Wayang Kulit REC KI EKO SUWARYO BT NIKEN SALINDRI & ANA ZANET - RORO WANGEN,2020-06-13 23:05:41+00:00,32090,3654,43.0,0.0,"@PakPikPuk
 LIVE Wayang Kulit Pre Recorded KI EKO SUWARYO BT NIKEN SALINDRI & ANNA ZANET KARAWITAN SEKAR BIMA LAKON RORO WANGEN .

DOKUMENTASI SALINDA 797 PRODUCTION  WHATSAPP 089666592383 HP.087737942898 

SUPPORTED BY AIR ALKALI MILAGROS BISA HUBUNGI LANGSUNG DI STUDIO SALINDA 797.

DI DUKUNG OLEH RADIO MADU FM 89.4MHZ GOMBONG,IRVAN STUDIO,SUGITO-GITO DAN PIXAPIX.

SELAMAT MENYAKSIKAN JALANNYA CERITA YANG MASIH MENJADI MISTERI.",8,2020
Y1CajNDXpho,https://www.youtube.com/watch?v=Y1CajNDXpho,Bagong Mbeling,Live Risang Wisanggeni Dalang Ki Cahyo Kuntadi,2020-03-21 21:38:49+00:00,22952,591,16.0,2.0,"Pagelaran wayang kulit lakon Gatotkaca Kalajaya di Ds. Bangun, Munjungan, Trenggalek",6,2020
-YE7dU_C190,https://www.youtube.com/watch?v=-YE7dU_C190,WASI HANDONO ISWORO,Live Streaming Pagelaran Wayang Kulit Lakon BIMO SUCI Dalang Ki Parikesit Dipoyono #wayangkulit,2020-12-05 20:27:49+00:00,26514,2518,74.0,6.0,"Live Streaming Pagelaran Wayang Kulit Lakon BIMO SUCI Dalang Ki Parikesit Dipoyono dari Kutoarjo jawa tengah, dan dalang cilik Jati Bayu Aji.
Sabtu malam minggu 5 Desember 2020 yang berlokasi di desa Kedunglo kemiri kabupaten Purworejo
[ Jangan lupa Subscribe, like & share jika kalian suka sama vidionya ]

tonton vidio lainnya:
Perang kembang Ki parikesit dipoyono : https://youtu.be/RObz3Rb8EZU

Wisanggeni Gugat Ki Sinom Pradopo :
https://youtu.be/wd6h_Bud9tA

Goro-goro Ki Sutarko Hadiwacono :
https://youtu.be/F19FoI23a7k

follow juga instagram : https://www.instagram.com/wasi.handono/
-------------------------------------------------------------------

Silahkan gabung di Group WA :
https://chat.whatsapp.com/Fw5kRZMWeTM4qqwa5gRzwa

Email/Bisnis : papa.shanka@gmail.com",7,2020
